carrier,serving_cellset,count
310410,1150-491/174270-846/52941-491,2
310410,66686-402/174270-846/53140-402/53341-402/53539-402,4
310410,675-491/174270-846/52941-491/52740-491,1
310410,66686-402/52740-402/52941-402/53139-402,8
310410,1150-437,9
310410,675-226/174270-376/1025-226,1
310410,675-226/174270-69/1025-226/67086-226/66686-226,2
310410,675-226/174270-376/1025-226/67086-226/66686-226,3
310410,675-226/174270-69/1025-226/66686-226/67086-226,1
310410,9820-401,1
310410,9820-399/5330-399/66686-399/67086-399,1
310410,9820-67/5330-67/66686-67/67086-67,7
310410,66686-332/675-332/5330-332/67086-332,5
310410,66686-102/52740-102/52941-102/53139-102,8
310410,1150-102,10
310410,66686-67/675-67/5330-67/67086-67,20
310410,66686-348/2256663-556/5330-348/2258329-556/2259995-556/2261661-556,1
310410,1150-348/2256663-556/5330-348,1
310410,66686-163/174270-467/53140-163/53341-163/53539-163,2
310410,1150-163/174270-467/53140-163/53341-163/53539-163,2
310410,675-458/53140-458/53341-458/53539-458,11
310410,675-59/174270-236/52740-59/52941-59/53139-59,9
310410,675-102/174270-236/52740-102/52941-102/53139-102,3
310410,675-88,2
310410,66686-336/2256663-399/1025-336/2258329-399/2259995-399/2261661-399,1
310410,1150-336/2256663-399/1025-336,1
310410,675-332/5330-332/66686-332/67086-332,17
310410,9820-88/174270-467,4
310410,675-67/174270-467/1025-67/9820-67,3
310410,675-67/5330-67/66686-67/67086-67,26
310410,675-163/53140-163/53341-163/53539-163,15
310410,675-67/2256663-556/1025-67/2258329-556/2259995-556/2261661-556,1
310410,66686-67/2256663-556/9820-67/2258329-556/2259995-556/2261661-556,6
310410,1150-67/2256663-556/9820-67,5
310410,675-310/174270-559/53539-310/53341-310/53140-310,7
310410,675-310/174270-244/53140-310/53341-310/53539-310,7
310410,675-310/174270-256/53539-310/53341-310,3
310410,675-310/66686-310,18
310410,675-310/174270-492/66686-310,6
310410,66686-402/174270-492/53140-402/53341-402/53539-402,1
310410,675-310/174270-459/53140-310/53341-310/53539-310,1
310410,66686-280/174270-492/52740-280/52941-280/53139-280,14
310410,675-451/5330-451/9840-451,2
310410,675-451/174270-939/1025-451/9840-451,15
310410,675-391/174270-939/52740-391/52941-391/53139-391,20
310410,9820-340/5330-340/66686-340/67086-340,14
310410,9820-340/174270-939/5330-340/66686-340/67086-340,1
310410,9820-340/174270-459/1025-340/675-340,6
310410,9820-340/174270-939/1025-340/675-340,11
310410,675-391/174270-459/52740-391/52941-391/53139-391,9
310410,66686-391/174270-459/52740-391/52941-391/53139-391,1
310410,675-391/174270-521/52740-391/52941-391/53139-391,1
310410,675-391/174270-459/52740-391,2
310410,675-340/174270-459/1025-340/66686-340/67086-340,11
310410,1550-340/174270-459/1025-340/66686-340/675-340,2
310410,675-375/174270-459,13
310410,67086-108/174270-464/1025-108/675-108/66686-108,1
310410,1550-108/174270-464,1
310410,67086-299/174270-464/1025-299/675-299/66686-299,1
310410,67086-108/174270-521/9820-108/66686-108,1
310410,675-375,6
310410,675-375/174270-521,8
310410,675-81/174270-464/52740-81,16
310410,9820-463/5330-463/66686-463/67086-463,18
310410,9820-463/174270-438/1025-463/675-463,1
310410,9820-463/174270-459/66686-463/67086-463,1
310410,9820-463/174270-939,2
310410,675-477/174270-459/66686-477,13
310410,675-451/174270-459/9840-451/1025-451,2
310410,675-451/174270-939/9840-451/1025-451,11
310410,5110-451/675-451/66686-451/67086-451,54
310410,675-451/5330-451/66686-451/67086-451,24
310410,67086-299/174270-464/9840-299,2
310410,9840-299/5330-299/66686-299/67086-299,2
310410,675-375/174270-848,1
310410,675-451,8
310410,675-451/174270-464/5330-451/66686-451/67086-451,2
310410,675-451/174270-939/1025-451/66686-451/67086-451,4
310410,675-391/174270-459/52941-391/53139-391,2
310410,675-391/174270-142/52941-391,1
310410,675-391/52941-391,2
310410,66686-391/174270-521/52740-391/52941-391/53139-391,1
310410,675-299,2
310410,675-299/174270-521/1025-299/9840-299,1
310410,675-477/174270-464/66686-477,11
310410,9820-463/174270-464/1025-463/675-463,2
310410,675-81/174270-939/52740-81,4
310410,9820-463/174270-939/1025-463/675-463,9
310410,9820-340/174270-939/1025-340,1
310410,675-451/174270-939/5330-451/66686-451/67086-451,2
310410,675-391/174270-939/52941-391/53139-391,2
310410,1550-340/174270-459/1025-340,1
310410,67086-340/174270-939/1025-340/66686-340/675-340,2
310410,1550-340/174270-939/1025-340/66686-340/675-340,1
310410,1550-340/174270-464/675-340,1
310410,67086-451/174270-464/1025-451/66686-451/675-451,1
310410,675-81/52740-81,12
310410,675-477/174270-939/66686-477,31
310410,67086-451/174270-939/66686-451/1025-451/675-451,2
310410,67086-354/174270-939/9820-354/66686-354,2
310410,675-20/174270-459/1025-20/9820-20,1
310410,67086-340/5330-340/9820-340/66686-340,1
310410,67086-340/174270-521/1025-340/66686-340/675-340,2
310410,1550-340/174270-521/1025-340/66686-340/675-340,1
310410,67086-451/174270-521/1025-451/66686-451/675-451,1
310410,675-81/66686-81,39
310410,675-451/1025-451/5110-451/67086-451,1
310410,675-451/174270-939/1025-451/5110-451/67086-451,1
310410,675-391/174270-459,2
310410,675-391/174270-521,1
310410,675-340/174270-459/1025-340/67086-340/66686-340,2
310410,1550-340/174270-521,1
310410,67086-451/174270-459/1025-451,1
310410,1550-451/174270-459/1025-451,1
310410,675-81/174270-459/52740-81,5
310410,1550-451/174270-939/1025-451/675-451,3
310410,67086-354/174270-939/1025-354/66686-354/675-354,7
310410,67086-299/174270-459/1025-299/66686-299/675-299,1
310410,66686-81/174270-464/52740-81,5
310410,675-81/174270-438/52740-81,4
310410,675-81/174270-464/66686-81,7
310410,675-451/174270-939/5330-451/1025-451/67086-451,1
310410,675-451/174270-939/1025-451/5330-451/67086-451,1
310410,66686-391/174270-939/52740-391/52941-391/53139-391,3
310410,675-391/174270-939/52740-391/52941-391,1
310410,675-391/174270-459/52740-391/52941-391,2
310410,67086-108/174270-459/1025-108/66686-108/675-108,3
310410,1550-108/174270-459/1025-108/66686-108/675-108,2
310410,9820-340/174270-939/67086-340,2
310410,675-20/174270-459/1025-20/67086-20/66686-20,1
310410,1550-299/174270-464/9840-299,1
310410,9820-340/174270-459/67086-340,1
310410,1550-340/174270-459/1025-340/675-340,1
310410,675-108/174270-459/1025-108/67086-108/66686-108,1
310410,9820-463/174270-459/1025-463/675-463,4
310410,66686-81/174270-459/52740-81,4
310410,675-451/1025-451/5330-451/66686-451,3
310410,675-451/174270-939/1025-451/67086-451/66686-451,1
310410,675-476/174270-939/53139-476/52941-475/52740-474,1
310410,675-340/174270-939/5110-340,1
310410,675-81,14
310410,675-310/53140-310/53341-310,6
310410,675-310/174270-559/53341-310/53140-310,1
310410,675-391/174270-142/52740-391/52941-391/53139-391,8
310410,675-391/52941-391/53139-391,1
310410,66686-391/174270-939,1
310410,1150-391/174270-939,3
310410,675-310/174270-939/53140-310/53341-310/53539-310,8
310410,675-310/53539-310,1
310410,675-310/174270-256,1
310410,675-477,2
310410,675-310/53341-310,2
310410,675-310/174270-380/53341-310,2
310410,66686-354/174270-244/1025-354/67086-354/675-354,2
310410,1150-354/174270-244/1025-354/67086-354,1
310410,66686-391/174270-244/52740-391/52941-391/53139-391,2
310410,66686-391/174270-142/52740-391/52941-391/53139-391,6
310410,1150-391/174270-142/52740-391/52941-391/53139-391,2
310410,675-310/174270-256/66686-310,8
310410,675-310/174270-459/66686-310,5
310410,66686-310/174270-559/53140-310/53341-310/53539-310,1
310410,1150-310/174270-559/53140-310/53341-310/53539-310,2
310410,1150-310/174270-380/53140-310/53341-310/53539-310,3
310410,675-410/174270-151/52740-410/52941-410/53139-410,2
310410,675-391/52740-391/52941-391,2
310410,675-391/174270-142/52740-391/52941-391,2
310410,675-410/174270-939/52740-410/52941-410/53139-410,1
310410,675-310/174270-939/53539-310/53341-310/53140-310,1
310410,675-310/53140-310,2
310410,675-310/174270-492/53140-310,1
310410,66686-477/174270-492/675-477,11
310410,675-310/174270-380/66686-310,1
310410,1150-391/174270-244/52740-391/52941-391/53139-391,1
310410,66686-391/174270-939/52941-391/53139-391,2
310410,1150-391/174270-939/52941-391/53139-391,1
310410,66686-391/174270-142/52941-391/53139-391,2
310410,1150-391/174270-142/52941-391/53139-391,2
310410,66686-391/52941-391/53139-391,2
310410,675-310/174270-559/53140-310/53341-310,1
310410,9820-392/5330-257/66686-257/67086-257,1
310410,9820-392/174270-780/1025-392/675-392,1
310410,9820-392/1025-392/5330-257,2
310410,9820-392/174270-438/1025-392,1
310410,9820-392/174270-492/1025-392,1
310410,675-462/174270-492/53139-462/52941-462/52740-462,2
310410,66686-245/174270-492/52740-245/52941-245/53139-245,1
310410,1150-245/174270-492/52740-245/52941-245/53139-245,1
310410,66686-310/174270-492/53539-310/53341-310/53140-310,5
310410,675-310/174270-559/53140-310/53341-310/53539-310,4
310410,1150-391/174270-939/52740-391/52941-391/53139-391,1
310410,66686-410/174270-559/52740-410/52941-410/53139-410,1
310410,9820-471/5330-471/66686-471/67086-471,1
310410,9820-471/174270-492/1025-471/675-471,1
310410,675-310/174270-559/53341-310,1
310410,675-451/1025-451/5330-451/67086-451,1
310410,66686-310/174270-492/53140-310/53341-310/53539-310,4
310410,1150-310/174270-492/53140-310/53341-310/53539-310,2
310410,675-310/174270-939/66686-310,3
310410,675-410/174270-380/66686-410,1
310410,1550-451/174270-939/1025-451/66686-451/675-451,1
310410,66686-310/174270-939/53539-310/53341-310/53140-310,1
310410,1150-477/174270-492/675-477,4
310410,66686-280/174270-939/52740-280/52941-280/53139-280,4
310410,66686-391/174270-459,2
310410,1150-391/174270-459,2
310410,66686-391/174270-521,1
310410,1150-391/174270-521,2
310410,9820-463/174270-939/5330-463/66686-463/67086-463,2
310410,9820-84/5330-84/66686-84/67086-84,1
310410,675-477/174270-521/66686-477,1
310410,9820-463/174270-939/67086-463/66686-463,1
310410,9820-463/174270-459/5330-463/66686-463/67086-463,1
310410,675-340/5110-340,5
310410,5110-299/675-299/66686-299/67086-299,4
310410,5110-375/675-375,11
310410,66686-81/174270-438/52740-81,1
310410,1150-81/174270-438/52740-81,1
310410,66686-81/52740-81,1
310410,1150-81/174270-464/52740-81,1
310410,66686-81/675-81,30
310410,66686-81/174270-939/675-81,7
310410,1150-81/174270-939/675-81,5
310410,9820-463/174270-939/66686-463/67086-463,1
310410,66686-477/174270-939,1
310410,5110-340/675-340/66686-340/67086-340,9
310410,5110-158/675-158/66686-158/67086-158,4
310410,1150-81/174270-459/52740-81,1
310410,1150-81/174270-459,1
310410,675-451/174270-459/1025-451/9840-451,2
310410,675-81/174270-939,1
310410,67086-451/174270-459/9840-451,1
310410,1550-451/174270-459/9840-451,1
310410,5110-375,3
310410,5110-451,4
310410,675-81/174270-521/52740-81,1
310410,675-81/174270-521/66686-81,1
310410,67086-442/675-442/5330-442/66686-442,1
310410,1550-442,2
310410,67086-442/174270-492/66686-442/675-442,1
310410,1550-442/174270-492,1
310410,675-310/174270-559/53140-310,1
310410,5110-156/675-156/66686-156/67086-156,9
310410,675-245/52740-245,1
310410,675-245/53139-245,1
310410,675-156/1025-156/5330-156/67086-156,4
310410,67086-156/174270-893/1025-156/66686-156/675-156,3
310410,1550-156/174270-893/1025-156/66686-156/675-156,3
310410,67086-156/174270-893/1025-156/675-156,1
310410,1550-156/174270-893/1025-156/675-156,1
310410,1550-203/174270-893/675-203/66686-203,4
310410,67086-203/174270-142/675-203,3
310410,1550-203/174270-142/675-203,3
310410,67086-156/174270-142/1025-156/66686-156/675-156,1
310410,1550-203/174270-893/675-203,1
310410,67086-354/174270-142/1025-354/675-354/66686-354,5
310410,67086-354/174270-492/1025-354/66686-354/675-354,3
310410,1550-354/174270-492/1025-354/66686-354/675-354,2
310410,9820-156/174270-893/1025-156,2
310410,1025-203,2
310410,67086-203/174270-142/675-203/66686-203,1
310410,1550-203/174270-142/675-203/66686-203,1
310410,1150-280/174270-492/52740-280/53139-280,1
310410,66686-280/174270-492,1
310410,1150-280/174270-492,2
310410,9820-156/174270-893/1025-156/675-156,1
310410,67086-354/174270-893/1025-354/66686-354/675-354,3
310410,675-203/174270-142/67086-203/66686-203,1
310410,675-203/174270-893/1025-203/5330-203/66686-203,1
310410,66686-153/174270-893/675-153,4
310410,1150-153/174270-893/675-153,1
310410,66686-153/174270-142/675-153,4
310410,1150-153/174270-142/675-153,5
310410,66686-427/174270-142/52740-427/52941-427/53139-427,2
310410,675-427/174270-142/52740-427/52941-427/53139-427,13
310410,675-427/174270-492/52740-427/52941-427/53139-427,3
310410,675-280/174270-492/52941-280/53139-280,9
310410,67086-354/174270-142/1025-354/66686-354,1
310410,67086-354/174270-492/1025-354/66686-354,1
310410,1550-354/174270-492/1025-354/66686-354,2
310410,675-280/174270-492/66686-280,4
310410,67086-156/174270-492/1025-156/675-156/66686-156,2
310410,1550-156/174270-492/1025-156/675-156/66686-156,1
310410,66686-280/174270-893/675-280,1
310410,1150-280/174270-893/675-280,1
310410,66686-280/174270-893/52740-280/52941-280/53139-280,2
310410,675-280/174270-893/66686-280,2
310410,9820-156/174270-142/1025-156/675-156,3
310410,9820-156/174270-492/1025-156,3
310410,1550-156/174270-492/1025-156/66686-156,3
310410,9820-156/174270-492/5330-156/66686-156/67086-156,5
310410,1150-280/174270-492/52740-280/52941-280/53139-280,4
310410,66686-280/174270-846/52740-280/52941-280/53139-280,1
310410,1150-280/174270-846/52941-280/53139-280,1
310410,66686-280/174270-492/52941-280/53139-280,2
310410,1150-280/174270-492/52941-280/53139-280,2
310410,66686-491/174270-846/52740-491/52941-491/53139-491,5
310410,675-491/174270-846/52941-491/52740-491/53139-491,1
310410,675-44/174270-142/1025-44/66686-44/67086-44,2
310410,675-280/174270-142/66686-280,1
310410,1550-44/174270-846/1025-44,3
310410,67086-354/174270-846/1025-354/66686-354/675-354,3
310410,67086-350/174270-142/1025-350,1
310410,67086-354/174270-492/1025-354,1
310410,1550-354/174270-492,1
310410,1150-280/174270-492/52941-280,1
310410,66686-280/174270-492/675-280,1
310410,1150-280/174270-492/675-280,1
310410,9820-44/174270-846/66686-44/67086-44,3
310410,675-491/174270-846/52941-491/53139-491/52740-491,2
310410,675-427/174270-142/52941-427/53139-427/52740-427,3
310410,675-280/174270-142/52740-280/52941-280/53139-280,4
310410,9820-44/174270-846/67086-44/66686-44,1
310410,66686-153/174270-224/675-153,1
310410,1150-153/174270-224/675-153,2
310410,66686-153/174270-492/675-153,1
310410,1150-153/174270-492/675-153,1
310410,66686-427/174270-492/52740-427/52941-427/53139-427,1
310410,675-402/174270-224/53140-402/53341-402/53539-402,7
310410,9820-332/174270-224,1
310410,675-427/174270-492/52941-427/52740-427/53139-427,1
310410,1150-280/174270-142/52941-280/53139-280,1
310410,9820-156/174270-21/1025-156/675-156,1
310410,675-491/174270-846/52740-491/52941-491,1
310410,675-153/174270-142/52740-153/52941-153/53139-153,13
310410,675-427/174270-492/52941-427,1
310410,9820-44/174270-142/1025-44,1
310410,9820-354/174270-142/1025-354/675-354,1
310410,675-280/174270-142/52941-280/53139-280,2
310410,67086-44/174270-846/1025-44/66686-44,2
310410,675-153/174270-224/66686-153,1
310410,9820-403/174270-466/66686-403,2
310410,9820-403/174270-93/66686-403,1
310410,66686-170/5330-170/9840-170/67086-170,2
310410,66686-170/174270-151/1025-170/67086-170,1
310410,1150-170/174270-151/1025-170/67086-170,1
310410,66686-276/5330-276/9820-276/67086-276,2
310410,66686-276/174270-559/67086-276/9820-276,1
310410,66686-276/174270-801/9820-276/67086-276,1
310410,1150-276/174270-801/9820-276/67086-276,1
310410,66686-276/174270-400/9820-276/67086-276,1
310410,1150-276/174270-400/67086-276,1
310410,66686-189/174270-400/675-189/67086-189,1
310410,67086-189/2256663-67/2258329-67/2259995-67/2261661-67,1
310410,1550-189/2256663-67,1
310410,67086-276/5330-276/9820-276/66686-276,3
310410,1550-276,9
310410,67086-276/174270-801/9820-276/66686-276,2
310410,1550-276/174270-559/9820-276/66686-276,2
310410,67086-170/174270-559/66686-170/9840-170,1
310410,1550-170,2
310410,1025-170/675-170/5330-170/66686-170,2
310410,1025-170/174270-380/67086-170/66686-170/675-170,1
310410,1025-170/2256663-203/5110-170/2258329-203/2259995-203/2261661-203,1
310410,675-197/174270-151/52941-197/53139-197,1
310410,675-197/52941-197/53139-197,7
310410,5110-456,1
310410,675-456/2256663-203/2258329-203/2259995-203/2261661-203,2
310410,675-106/174270-380,1
310410,675-106/174270-801,1
310410,1550-276/174270-801/9820-276/66686-276,1
310410,67086-276/174270-400/9820-276/66686-276,1
310410,1550-276/174270-400/9820-276/66686-276,1
310410,67086-276/174270-801/66686-276/9820-276,1
310410,1550-276/174270-801/66686-276/9820-276,1
310410,67086-276/174270-400/66686-276/9820-276,1
310410,1550-276/174270-400/66686-276/9820-276,1
310410,67086-189/174270-400/675-189/66686-189,1
310410,9820-172/5330-172/66686-172/67086-172,2
310410,9820-172/2256663-67/675-172,1
310410,9820-276/5330-276/66686-276/67086-276,2
310410,9820-276/2256663-67/5110-276,1
310410,9820-276/2256663-67/5330-276/66686-276/67086-276,1
310410,9820-276/174270-801/66686-276/67086-276,1
310410,9820-276/174270-559/66686-276/67086-276,1
310410,66686-276/174270-559/9820-276/67086-276,1
310410,67086-276/174270-559/9820-276/66686-276,1
310410,67086-170/174270-559/66686-170/1025-170,1
310410,1025-170/675-170/5330-170/67086-170,2
310410,1025-170/174270-559/9840-170/675-170,1
310410,1025-170/174270-380/9840-170/675-170,1
310410,1025-40,1
310410,67086-406/174270-34/1025-406/66686-406/675-406,2
310410,1550-406/174270-34/1025-406/66686-406,1
310410,67086-376/174270-34/9820-376/66686-376,2
310410,675-18/174270-34,1
310410,675-376/174270-34/9820-376/1025-376,3
310410,1025-6,1
310410,67086-189/174270-851/675-189/66686-189,1
310410,1550-189/174270-851/675-189/66686-189,1
310410,1550-189/174270-400/675-189/66686-189,1
310410,1550-201/174270-151/9840-201,2
310410,675-265,2
310410,675-201/2256663-94/1025-201/2258329-94/2259995-94/2261661-94,1
310410,675-238,1
310410,1550-258/174270-8/9820-258/66686-258,5
310410,67086-47/174270-8/675-47/66686-47,1
310410,1550-47,1
310410,675-258/174270-8/9820-258,92
310410,67086-258/174270-207/9820-258/66686-258,1
310410,9820-258,10
310410,9820-258/174270-811/67086-258/66686-258,6
310410,9820-258/174270-207/66686-258,1
310410,9820-258/174270-811/66686-258,2
310410,675-41/174270-811/52740-41/52941-41/53139-41,12
310410,675-258,30
310410,675-252/174270-207/52740-252/52941-252/53139-252,1
310410,675-252/174270-811/52941-252,2
310410,9820-258/5330-258/66686-258/67086-258,4
310410,9820-258/174270-811/66686-258/67086-258,6
310410,9820-258/174270-207,3
310410,9820-258/174270-811,4
310410,9820-74/174270-811/1025-74/675-74,3
310410,9820-258/174270-207/67086-258/66686-258,3
310410,9820-74/174270-811/66686-74/67086-74,1
310410,67086-258,5
310410,1550-258/174270-811,3
310410,675-252/174270-811/53139-252/52941-252/52740-252,1
310410,675-252/174270-207/52941-252,1
310410,9820-410/174270-811/66686-410/67086-410,2
310410,9820-410/174270-811/67086-410/66686-410,1
310410,1550-258/174270-811/9820-258,1
310410,9820-258/174270-207/66686-258/67086-258,1
310410,675-41/52740-41/52941-41/53139-41,6
310410,675-440/5330-440/66686-440/67086-440,6
310410,66686-76/675-76/5330-76/67086-76,22
310410,1150-76,46
310410,66686-258,4
310410,66686-258/174270-811/67086-258,3
310410,1150-41/174270-811/52740-41/52941-41/53139-41,1
310410,675-76/5330-76/66686-76/67086-76,23
310410,675-76/174270-811/9840-76/1025-76,5
310410,67086-440/174270-811/1025-440/675-440/66686-440,3
310410,1550-440,11
310410,675-440/174270-811/9840-440/1025-440,1
310410,67086-440/675-440/5330-440/66686-440,4
310410,1550-440/174270-811/1025-440/675-440/66686-440,1
310410,9820-372/174270-811/5330-372/66686-372/67086-372,2
310410,9820-372/174270-811/1025-372/675-372,2
310410,67086-440/174270-811/1025-440/66686-440/675-440,2
310410,1550-403/174270-93/9820-403,5
310410,67086-403/174270-466/9820-403,6
310410,1550-403/174270-466/9820-403,7
310410,9820-403/174270-466/5330-403/66686-403/67086-403,1
310410,675-335/174270-372/1025-335/9820-335,1
310410,67086-273/174270-372/1025-273/66686-273/675-273,10
310410,1550-273/174270-372/1025-273/66686-273/675-273,8
310410,67086-273/174270-589/1025-273/66686-273/675-273,6
310410,1550-273/174270-589/1025-273/66686-273/675-273,6
310410,67086-273/174270-629/1025-273/66686-273/675-273,1
310410,1550-273/174270-629/1025-273/66686-273/675-273,1
310410,67086-273/174270-811/1025-273/66686-273/675-273,3
310410,1550-273/174270-811/1025-273/66686-273/675-273,3
310410,675-43/174270-372/5330-43/66686-43/67086-43,1
310410,675-43/174270-874/9820-43/1025-43,1
310410,67086-464/174270-874/9820-464/66686-464,2
310410,1550-464/174270-874/66686-464,1
310410,1550-464/174270-811/66686-464/675-464,1
310410,675-464/174270-811/9820-464,2
310410,67086-464/174270-811/9820-464/66686-464,5
310410,1550-464/174270-811/66686-464,4
310410,67086-258/174270-589/675-258/66686-258,1
310410,1550-258/174270-589/66686-258,1
310410,67086-258/174270-811/66686-258,1
310410,675-76/174270-589/5330-76/66686-76/67086-76,1
310410,675-76/174270-8/9840-76/1025-76,3
310410,675-76/174270-629/1025-76/9840-76,13
310410,675-273/174270-629/9840-273/1025-273,3
310410,67086-478/174270-589/9840-478/66686-478,22
310410,1550-478/174270-589/66686-478,1
310410,67086-478/174270-811/1025-478/675-478,1
310410,1550-478/174270-811/1025-478,1
310410,67086-43/174270-811/1025-43/66686-43/675-43,2
310410,1550-43,8
310410,9820-43/5330-43/66686-43/67086-43,4
310410,9820-43/174270-811/5330-43/66686-43/67086-43,1
310410,9820-43/174270-372/1025-43/675-43,1
310410,9820-43/174270-811/67086-43/66686-43,1
310410,675-43/174270-811/5330-43/66686-43/67086-43,2
310410,675-43/174270-811/67086-43/1025-43/66686-43,2
310410,67086-464/174270-956/9820-464/66686-464,1
310410,1550-464/174270-956/9820-464/66686-464,1
310410,67086-464/174270-811/675-464/66686-464,1
310410,1550-464/174270-811/675-464/66686-464,1
310410,675-76/174270-811/1025-76/9840-76,11
310410,67086-76/174270-811/9840-76/66686-76,7
310410,1550-76/174270-811/9840-76/66686-76,2
310410,67086-76/174270-629/1025-76/675-76/66686-76,1
310410,675-76/174270-811/5330-76/66686-76/67086-76,4
310410,675-273/174270-629/1025-273/9840-273,7
310410,1550-273/174270-372/9840-273/66686-273,6
310410,675-273/174270-589/5330-273/66686-273/67086-273,1
310410,675-273/174270-811/9840-273/1025-273,5
310410,675-273/174270-811/5330-273/66686-273/67086-273,2
310410,675-43/174270-811/1025-43/67086-43/66686-43,7
310410,9820-43/174270-811/1025-43/675-43,3
310410,9820-43/174270-874/67086-43/66686-43,1
310410,675-464/174270-811/1025-464/9820-464,10
310410,67086-464/174270-811/1025-464/66686-464/675-464,5
310410,1550-464/174270-811/1025-464/66686-464/675-464,2
310410,675-372/174270-811/67086-372/5330-372/66686-372,1
310410,675-43/174270-956/67086-43/66686-43/1025-43,2
310410,675-372/174270-956/67086-372/1025-372/66686-372,1
310410,67086-464/174270-811/1025-464/675-464/66686-464,3
310410,675-76/174270-629/9840-76/1025-76,9
310410,675-273,1
310410,1550-273/174270-372/66686-273/675-273,1
310410,67086-273/174270-811/9840-273/66686-273,2
310410,1550-273/174270-811/9840-273/66686-273,2
310410,675-43/174270-372/1025-43/66686-43/67086-43,1
310410,675-43/174270-956/1025-43/66686-43/67086-43,1
310410,675-372/174270-956/67086-372/66686-372/1025-372,1
310410,675-464/174270-956/9820-464,1
310410,1550-258/174270-629/9820-258/66686-258,3
310410,67086-258/174270-811/66686-258/675-258,1
310410,1550-258/174270-811/66686-258/675-258,1
310410,675-76/174270-8/1025-76/9840-76,8
310410,67086-273/174270-372/1025-273/675-273/66686-273,4
310410,1550-273/174270-372/1025-273/675-273/66686-273,4
310410,67086-76/174270-811/1025-76/675-76/66686-76,1
310410,67086-478/174270-589,1
310410,675-273/174270-372/5330-273/66686-273/67086-273,1
310410,9820-43/174270-956/1025-43/675-43,2
310410,9820-43/174270-874/1025-43/675-43,1
310410,9820-74/174270-874/1025-74/675-74,1
310410,5110-464,1
310410,67086-478/174270-811/1025-478/66686-478/675-478,1
310410,67086-258/174270-811/66686-258/9820-258,2
310410,675-76/174270-874/5330-76/66686-76/67086-76,1
310410,67086-273/174270-589/1025-273/675-273/66686-273,2
310410,1550-273/174270-589/1025-273/675-273/66686-273,2
310410,675-59/174270-256/52740-59/52941-59/53139-59,3
310410,675-348/174270-236/1025-348/9840-159,6
310410,67086-67/174270-467/9820-67/66686-67,7
310410,1550-67/174270-467/9820-67/66686-67,1
310410,67086-348/174270-467/1025-348/66686-348/675-348,3
310410,1550-348,29
310410,675-348/2256663-556/5110-348/2258329-556/2259995-556/2261661-556,5
310410,675-67/174270-467/1025-67/67086-67/66686-67,1
310410,675-67/174270-236/1025-67/9820-67,2
310410,675-163/2256663-556/53140-163/53341-163/53539-163,1
310410,675-163/174270-236/53140-163/53341-163/53539-163,4
310410,5110-88/675-88,3
310410,675-88/174270-256,2
310410,675-332/174270-256/67086-332/66686-332,5
310410,67086-332/675-332/5330-332/66686-332,13
310410,67086-332/174270-256/675-332/66686-332,3
310410,1550-332/174270-256/675-332/66686-332,4
310410,67086-4/174270-256/9820-4/66686-4,3
310410,675-4/174270-256/9820-4/1025-4,3
310410,675-4/174270-657/9820-4/1025-4,1
310410,1550-67/174270-467/66686-67,1
310410,67086-348/174270-467/1025-348/675-348/66686-348,2
310410,675-67/2256663-556/9820-67/2258329-556/2259995-556/2261661-556,2
310410,67086-332/174270-236/675-332/66686-332,4
310410,67086-336/174270-236/1025-336/66686-336/675-336,3
310410,9820-88/174270-256,1
310410,67086-348/675-348/5330-348/66686-348,4
310410,1550-348/174270-467/1025-348/66686-348/675-348,2
310410,9820-67/2256663-556/675-67,2
310410,1550-4/174270-657/66686-4,1
310410,675-458,1
310410,1550-348/174270-467/1025-348/675-348/66686-348,1
310410,9820-67/174270-467/675-67/1025-67,3
310410,675-163/174270-467/53140-163/53341-163/53539-163,1
310410,67086-348/174270-467/1025-348/675-348,1
310410,1550-348/174270-467/675-348,1
310410,675-332/174270-236/67086-332/66686-332,2
310410,9820-67/174270-236/675-67/1025-67,1
310410,1550-332/174270-236/66686-332,1
310410,675-4/174270-769/66686-4/67086-4/1025-4,1
310410,675-4/174270-657/66686-4/67086-4/1025-4,1
310410,1550-343,5
310410,67086-343/174270-23/9840-343,2
310410,1550-343/174270-23/9840-343,1
310410,67086-343/174270-873/9840-343,1
310410,1550-343/174270-873/9840-343,2
310410,67086-343/5330-343/9840-343,1
310410,67086-336/174270-873/66686-336/675-336/1025-336,1
310410,675-155,3
310410,675-491/52941-491/53139-491,1
310410,1150-491/174270-846/52740-491/52941-491/53139-491,1
310410,1150-491/174270-846,1
310410,66686-402/174270-846/52740-402/52941-402/53139-402,1
310410,675-354/1025-354/5110-354/9820-354,1
310410,66686-491/52941-491/53139-491,1
310410,66686-437/52740-437,1
310410,66686-245/52740-245,1
310410,675-310/174270-492/53139-310/52941-310,2
310410,9820-44/174270-492/675-44/1025-44,1
310410,675-310/174270-438/52941-310/52740-310/53139-310,1
310410,675-310/174270-492/52941-310/52740-310/53139-310,1
310410,675-310/174270-224/53341-310/53539-310,1
310410,675-310/174270-492/53341-310/53539-310,2
310410,9820-156,1
310410,1025-12/675-12/5330-12/66686-12,2
310410,1025-265/675-265/5330-265/66686-265,1
310410,1025-44/675-44/5330-44/66686-44,2
310410,9840-347/5330-347/66686-347/67086-347,1
310410,1550-156/174270-492/66686-156/675-156,1
310410,675-156/174270-492/1025-156/5330-156/67086-156,1
310410,5110-44,1
