carrier,freq,cid,count
310410,2200,424,2
310410,2200,336,11
310410,5110,496,14
310410,5110,489,1
310410,1150,102,1
310410,1150,401,2
310410,850,27,1
310410,850,207,6
310410,850,34,13
310410,2425,10,9
310410,5145,62,2
310410,9820,316,5
310410,850,180,3
310410,2425,422,5
310410,850,275,2
310410,850,14,1
310410,2425,14,1
310410,66486,318,2
310410,66486,13,4
310410,66486,98,4
310410,9820,170,2
310410,850,268,2
310410,9820,121,2
310410,66486,415,8
310410,1150,447,2
310410,66486,19,2
310410,66661,415,1
310410,66486,81,10
310410,66486,274,5
310410,66486,305,2
310410,66486,473,2
310410,850,385,4
310410,850,432,4
310410,850,82,4
310410,850,269,4
310410,5110,419,3
310410,2425,479,2
310410,2425,310,4
310410,5110,178,6
310410,850,61,7
310410,850,326,11
310410,2000,434,2
310410,2000,252,2
310410,850,295,4
310410,5110,362,7
310410,850,200,8
310410,2000,207,1
310410,2175,402,2
310410,2175,71,3
310410,66661,71,1
310410,66486,252,1
310410,2000,413,2
310410,66486,334,1
310410,850,330,2
310410,5110,212,2
310410,66486,93,2
310410,66661,92,2
310410,850,258,4
310410,5110,471,1
310410,850,473,15
310410,850,193,1
310410,850,147,3
310410,850,318,2
310410,850,370,2
310410,850,146,2
310410,850,62,4
310410,850,285,2
310410,66486,390,1
310410,850,365,1
310410,850,231,3
310410,2425,287,1
310410,1150,235,2
310410,850,281,12
310410,850,331,4
310410,66661,103,4
310410,66661,104,4
310410,9840,50,4
310410,5145,103,2
310410,1125,16,5
310410,1125,17,2
310410,850,24,1
310410,850,456,9
310410,850,445,8
310410,850,297,127
310410,850,462,2
310410,5145,384,1
310410,5145,107,11
310410,5145,382,21
310410,5145,409,3
310410,5145,249,1
310410,5145,410,3
310410,5145,377,13
310410,5145,198,2
310410,5145,385,5
310410,5145,407,5
310410,1025,267,2
310410,2200,269,3
310410,675,432,2
310410,1025,494,3
310410,2200,32,2
310410,2200,47,5
310410,850,468,40
310410,2175,359,10
310410,9820,342,5
310410,5110,391,6
310410,5110,339,2
310410,675,219,3
310410,2175,339,1
310410,9820,339,1
310410,675,339,1
310410,675,206,7
310410,850,256,5
310410,675,85,5
310410,66486,44,38
310410,9840,48,2
310410,66661,284,15
310410,9820,69,22
310410,66661,181,22
310410,5145,156,3
310410,66686,397,1
310410,5145,251,2
310410,5145,26,1
310410,850,410,2
310410,66661,228,1
310410,66661,191,1
310410,9820,240,9
310410,66486,353,1
310410,66661,7,3
310410,5145,213,1
310410,675,161,2
310410,675,171,4
310410,66661,299,3
310410,2175,7,15
310410,5145,298,1
310410,5110,250,2
310410,675,56,4
310410,2175,366,2
310410,5110,32,2
310410,5110,30,5
310410,5110,294,1
310410,2425,294,1
310410,2175,483,2
310410,675,191,3
310410,675,102,4
310410,5145,438,1
310410,5145,146,1
310410,675,189,5
310410,2200,290,4
310410,5145,274,1
310410,5145,57,2
310410,675,253,2
310410,675,18,1
310410,2200,278,1
310410,675,128,2
310410,9820,98,1
310410,5145,97,19
310410,2000,310,8
310410,2000,45,3
310410,5145,223,3
310410,850,6,4
310410,5145,284,3
310410,2000,378,7
310410,850,212,3
310410,2175,242,4
310410,2175,258,3
310410,2000,188,1
310410,2000,234,2
310410,850,28,4
310410,850,307,4
310410,2000,145,6
310410,2000,146,3
310410,5110,358,5
310410,2000,337,2
310410,5110,244,14
310410,2000,291,6
310410,2000,166,1
310410,5110,213,17
310410,2175,279,4
310410,2000,262,1
310410,2000,263,6
310410,2000,261,7
310410,5110,320,1
310410,5110,414,26
310410,5110,497,2
310410,5110,81,11
310410,5110,83,1
310410,5110,82,5
310410,5110,474,13
310410,5110,197,6
310410,5110,59,6
310410,5110,58,4
310410,5110,347,7
310410,5110,369,3
310410,5110,20,5
310410,5110,18,10
310410,5110,19,21
310410,5110,406,13
310410,5110,450,7
310410,5110,410,2
310410,5110,348,3
310410,5110,407,1
310410,5110,135,6
310410,5110,137,4
310410,5110,136,3
310410,5110,232,10
310410,5110,231,10
310410,675,231,3
310410,675,233,2
310410,5110,210,17
310410,65535,210,8
310410,5110,333,2
310410,5110,335,1
310410,5110,354,2
310410,5110,325,3
310410,5110,356,2
310410,5110,281,22
310410,9820,281,1
310410,65535,281,1
310410,66486,259,1
310410,5110,259,9
310410,9820,259,2
310410,9820,258,4
